poduct_category,Product Name,Link,Image,Price,product_description,tab_discription
rice,"Patanjali Rice and Pulses Combo-  chhole 1kg, urad whole 1 kg+ Rajma chitra 1 kg + katrani 5 kg- Rs 50 Off",https://www.patanjaliayurved.net/product/natural-food-products/rice/patanjali-rice-and-pulses-combo-chhole-1kg-urad-whole-1-kg-rajma-chitra-1-kg-katrani-5-kg-rs-50-off/3383,https://www.patanjaliayurved.net/assets/product_images/400x500/16896631571.png,1075,rice pulses combo chhole kg urad kg rajma chitra kg  katrani kgget rs wallet,product infobest days manufacturing date
noodles,Twisty Tasty Noodles,https://www.patanjaliayurved.net/product/natural-food-products/noodles/twisty-tasty-noodles/3797,https://www.patanjaliayurved.net/assets/product_images/400x500/16900007761.png,10,indulge amazing spicy taste patanjali noodles high quality ingredients noodles  vegetarian seasoning mix comes packed healthy spices turmeric powder cumin seeds onion ginger garlic noodles wheat flour rice bran oil unlike palm oil popularly ready eat minutes open pack mouth watering nutritious feast ready minutes jhatpat banao befikr khao,benefitsingredientshow useother product info vegetarianpacked healthy spicesaromatic flavorfulnoodlesrefined wheat flour maidarefined palm oilrefined rice bran oiliodized thikner ins gelling agent ins acidity regulator ins i ins i ins iiseasoning mix maltodextrinsugarspices condiments  onion coriander garlicred chili parsley cumin star anise ginger mustard fenugreek clove nutmeg iodized salthydrolysed vegetable proteinflavour enhancer ins anti caking agemt ins acidity regulator ins antioxidant ins natural nature identical flavouring substancesstep pour cups  ml approx water pan bring boilstep break noodle cake pieces add noodles seasoning mix boiling waterstep cook min open pan stir occasionally serve hotbest before months manufacturing date
noodles,Patanjali Atta Noodles Classic,https://www.patanjaliayurved.net/product/natural-food-products/noodles/patanjali-atta-noodles-classic/621,https://www.patanjaliayurved.net/assets/product_images/400x500/1699340188AttaNoodlesClassic60g1.png,12,patanjali atta noodles delicious tasty nutritious atta noodles highquality wheat flour patanjali atta noodles healthier alternative regular instant noodles packet patanjali atta noodles contains  wheat flour atta dehydrated vegetables including onion garlic cabbage carrot packed essential nutrients fiber patanjali atta noodles provide satisfying wholesome meal option youre busy professional healthconscious individual patanjali atta noodles quick easy solution tasty nourishing dish,benefitsingredientshow useother product infofast cooking vegetarianpacked healthy spicesaromatic flavourfulnoodleswheat flour attarefined palm oilrefined rice bran oiliodized saltthickener ins ins ins acidity regulator ins i ins ii ins iseasoning mix iodized saltdehydrated vegetables onion  garlic  cabbage carrotsugarhydrolyzed vegetable proteinmaltodextrinmixed spices chilli  coriander  turmeric  cumin  garam masala spices extractacidity regulator ins  flavour enhancer ins ins  sunflower oil anticakingagent ins  yeast extract soya sauce powder thickener ins  antioxidant ins natural nature identical flavouring substancesstep pour cups  ml approx water pan bring boilstep break noodle cake pieces add noodles seasoning mix boiling waterstep cook min open pan stir occasionally serve hotbest before months manufacturing date
noodles,Patanjali Atta Noodles Chatpata,https://www.patanjaliayurved.net/product/natural-food-products/noodles/patanjali-atta-noodles-chatpata/620,https://www.patanjaliayurved.net/assets/product_images/400x500/1699340428AttaNoodlesChatpata60g1.png,12,indulge amazing spicy taste patanjali atta noodles chatpata high quality ingredients noodles  vegetarian seasoning mix comes packed healthy spices turmeric powder cumin seeds onion ginger garlic noodles wheat flour rice bran oil unlike palm oil popularly ready eat minutes open pack mouth watering nutritious feast ready minutes jhatpat banao befikr khao,benefitsingredientshow useother product infofast cooking vegetarianpacked healthy spicesaromatic flavorfulnoodleswheat flour attarefined palm oilrefined rice bran oiliodized saltthickener ins ins ins acidity regulator ins i ins ii ins i seasoning mixmixed spices onion  chilli  garlic  cumin  turmeric  bishop seed celery spice extractiodized saltsugardehydrated vegetables carrot  cabbage  tomato hydrolysed vegetable proteinmaltodextrinacidity regulator ins ins anticaking agent ins flavour enhancersins ins dehydrated herb coriander leaf edible vegetable oil sunflower oil stabilizer ins soy sauce powderyeast extractantioxidants ins natural nature identical flavoring substancesstep pour cups  ml approx water pan bring boilstep break noodle cake pieces add noodles seasoning mix boiling waterstep cook min open pan stir occasionally serve hotbest before months manufacturing date
noodles,Patanjali Atta Noodles Desi Masala,https://www.patanjaliayurved.net/product/natural-food-products/noodles/patanjali-atta-noodles-desi-masala/982,https://www.patanjaliayurved.net/assets/product_images/400x500/1699341306DesiMasala60g1.png,12,patanjali atta noodles desi masala delicious tasty healthy noodles  vegetarian nutritional rich vitamins minerals taking care heart brain nervous system body costly rice bran oil preparing patanjali noodles good health ready minutes jhatpat banao befikr khao,benefitsingredientshow useother product infofast cooking vegetarianpacked healthy spicesaromatic flavorfulnoodleswheat flour attarefined palm oilrefined rice bran oiliodized saltthickener ins ins ins acidity regulator ins i ins ii ins iseasoning mixmixed spices coriander chilli cumin  black pepper turmeric ginger  fennel  clove  star anise nutmeg green cardamomhydrolyzed soya proteinnoodle powder refined wheat flour maidasunflower oiliodized saltwheat glutenanticaking agent ins i gelling agent ins  thickener ins acidityregulators ins i ins isugariodized saltstarchsunflower oilacidity regulator ins flavour enhancer ins anticaking agent ins natural nature identical flavouringsubstancesstep pour cups  ml approx water pan bring boilstep break noodle cake pieces add noodles seasoning mix boiling waterstep cook min open pan stir occasionally serve hotbest before months manufacturing date
noodles,Patanjali Atta Noodles Yummy Masala,https://www.patanjaliayurved.net/product/natural-food-products/noodles/patanjali-atta-noodles-yummy-masala/983,https://www.patanjaliayurved.net/assets/product_images/400x500/1699342036YummyMasala60g2.png,12,patanjali atta noodles yummy masala delicious tasty healthy noodles nutritional rich vitamins minerals patanjali yummy masala noodles jhatpat banao befikr khao,benefitsingredientshow useother product infofast cooking vegetarianpacked healthy spicesaromatic flavorfulnoodleswheat flour attarefined palm oilrefined rice bran oiliodized saltthickener ins ins ins acidity regulator ins i ins ii ins iseasoning mixmixed spices  coriander  chilli  cumin  turmeric  black pepper  ginger  fennel  clove  star anise nutmeg green cardamomonion powderhydrolyzed soya proteinsugarrefined wheat flour maidaiodized saltgarlic powderacidity regulator ins flavourenhancer ins anticaking agent ins natural natureidentical flavouring substancesstep pour cups  ml approx water pan bring boilstep break noodle cake pieces add noodles seasoning mix boiling waterstep cook min open pan stir occasionally serve hotbest before months manufacturing date
noodles,Patanjali Atta Cup Noodles Yummy Masala,https://www.patanjaliayurved.net/product/natural-food-products/noodles/patanjali-atta-cup-noodles-yummy-masala/3278,https://www.patanjaliayurved.net/assets/product_images/400x500/1690179815YummyMasalaNoodles70g1.png,40,patanjali atta noodles yummy masala delicious tasty healthy noodles nutritional rich vitamins minerals patanjali yummy masala noodles jhatpat banao befikr khao,benefitsingredientshow useother product info vegetarianpacked healthy spicesaromatic flavorfulnoodleswheat flour attarefined palm oilrefined rice bran oiliodized saltthickener ins ins ins acidity regulator ins i ins ii ins iseasoning mixmixed spices  coriander  chilli  cumin  turmeric  black pepper  ginger  fennel  clove  star anise nutmeg green cardamomonion powderhydrolyzed soya proteinsugarrefined wheat flour maidaiodized saltgarlic powderacidity regulator ins flavourenhancer ins anticaking agent ins natural natureidentical flavouring substancesstep pour cups  ml approx water pan bring boilstep break noodle cake pieces add noodles seasoning mix boiling waterstep cook min open pan stir occasionally serve hotbest before months manufacturing date
noodles,Patanjali Atta Noodles Classic - Family Pack,https://www.patanjaliayurved.net/product/natural-food-products/noodles/patanjali-atta-noodles-classic-family-pack/862,https://www.patanjaliayurved.net/assets/product_images/400x500/1690954799NoodlesClassic240g1.png,48,patanjali atta noodles classic delicious tasty healthy noodle nutritious tasty tomatorich flavorjhat pat banao aur befikr khao,benefitsingredientshow useother product infofast cooking vegetarianpacked healthy spicesaromatic flavorfulnoodleswheat flour attarefined palm oilrefined rice bran oiliodized saltthickener ins ins ins acidity regulator ins i ins ii ins iseasoning mix iodized saltdehydrated vegetables onion  garlic  cabbage carrotsugarhydrolyzed vegetable proteinmaltodextrinmixed spices chilli  coriander  turmeric  cumin  garam masala spices extractacidity regulator ins  flavour enhancer ins ins  sunflower oil anticakingagent ins  yeast extract soya sauce powder thickener ins  antioxidant ins natural nature identical flavouring substancesstep  pour cups  ml approx water pan bring boilstep  break noodle cake pieces add noodles seasoning mix boiling water step  cook min open pan stir occasionally serve hotbest before months manufacturing date
noodles,Patanjali Atta Noodles Chatpata - Family Pack,https://www.patanjaliayurved.net/product/natural-food-products/noodles/patanjali-atta-noodles-chatpata-family-pack/860,https://www.patanjaliayurved.net/assets/product_images/400x500/1690954935NoodlesChatpata240g1.png,48,indulge amazing spicy taste patanjali atta noodles chatpata high quality ingredients noodles  vegetarian seasoning mix comes packed healthy spices turmeric powder cumin seeds onion ginger garlic noodles wheat flour rice bran oil unlike palm oil popularly ready eat minutes open pack mouth watering nutritious feast ready minutes jhatpat banao befikr khao,benefitsingredientshow useother product infofast cooking vegetarianpacked healthy spicesaromatic flavorfulnoodleswheat flour attarefined palm oilrefined rice bran oiliodized saltthickener ins ins ins acidity regulator ins i ins ii ins i seasoning mixmixed spices onion  chilli  garlic  cumin  turmeric  bishop seed celery spice extractiodized saltsugardehydrated vegetables carrot  cabbage  tomato hydrolysed vegetable proteinmaltodextrinacidity regulator ins ins anticaking agent ins flavour enhancersins ins dehydrated herb coriander leaf edible vegetable oil sunflower oil stabilizer ins soy sauce powderyeast extractantioxidants ins natural nature identical flavoring substancesstep pour cups  ml approx water pan bring boilstep break noodle cake pieces add noodles seasoning mix boiling waterstep  cook min open pan stir occasionally serve hotbest before months manufacturing date
noodles,Pack of 10- Atta Noodles Classic 60gm- Rs 10 Off,https://www.patanjaliayurved.net/product/natural-food-products/noodles/pack-of-10-atta-noodles-classic-60gm-rs-10-off/3346,https://www.patanjaliayurved.net/assets/product_images/400x500/1699345940Classicpackof10.png,120,pack atta noodles classic gmget rs wallet,ingredientsother product infonoodleswheat flour attarefined palm oilrefined rice bran oiliodized saltthickener ins ins ins acidity regulator ins i ins ii ins iseasoning mix iodized saltdehydrated vegetables onion  garlic  cabbage carrotsugarhydrolyzed vegetable proteinmaltodextrinmixed spices chilli  coriander  turmeric  cumin  garam masala spices extractacidity regulator ins  flavour enhancer ins ins  sunflower oil anticakingagent ins  yeast extract soya sauce powder thickener ins  antioxidant ins natural nature identical flavouring substancesbest days manufacturing
noodles,Pack of 10- Atta Noodles Chatpata 60gm- Rs 10 Off,https://www.patanjaliayurved.net/product/natural-food-products/noodles/pack-of-10-atta-noodles-chatpata-60gm-rs-10-off/3347,https://www.patanjaliayurved.net/assets/product_images/400x500/1699346638Packof10-AttaNoodlesChatpata60gm-Rs10Off.png,120,pack atta noodles chatpata gmget rs wallet,product infobest days manufacturing
noodles,Pack of 4- Atta Noodles Classic 240 gm- Rs 15 Off,https://www.patanjaliayurved.net/product/natural-food-products/noodles/pack-of-4-atta-noodles-classic-240-gm-rs-15-off/3355,https://www.patanjaliayurved.net/assets/product_images/400x500/1689664473Combo-AttaNoodlesChatpata240gmAttaNoodlesClassic240gmRs7Off.png,192,pack atta noodles classic gmget rs wallet,product infobest days manufacturing date
noodles,Pack of 4- Atta Noodles Chatpata 240 gm- Rs 15 Off,https://www.patanjaliayurved.net/product/natural-food-products/noodles/pack-of-4-atta-noodles-chatpata-240-gm-rs-15-off/3354,https://www.patanjaliayurved.net/assets/product_images/400x500/1689664497Combo-AttaNoodlesChatpata240gmAttaNoodlesClassic240gmRs7Off.png,192,pack atta noodles chatpata gmget rs wallet,ingredientsother product infonoodleswheat flour attarefined palm oilrefined rice bran oiliodized saltthickener ins ins ins acidity regulator ins i ins ii ins  seasoning mixmixed spices onion  chilli  garlic  cumin  turmeric  bishop seed celery spice extractiodized saltsugardehydrated vegetables carrot  cabbage  tomato hydrolysed vegetable proteinmaltodextrinacidity regulator ins ins anticaking agent ins flavour enhancersins ins dehydrated herb coriander leaf edible vegetable oil sunflower oil stabilizer ins soy sauce powderyeast extractantioxidants ins natural nature identical flavoring substancesbest days manufacturing date
noodles,Pack of 10- Atta Noodles Desi Masala 60gm-  Rs 10 Off,https://www.patanjaliayurved.net/product/natural-food-products/noodles/pack-of-10-atta-noodles-desi-masala-60gm-rs-10-off/3348,https://www.patanjaliayurved.net/assets/product_images/400x500/1699347102Packof10-AttaNoodlesChatpata60gm-Rs10Off.png,120,pack atta noodles desi masala gmget rs wallet,ingredientsother product infonoodleswheat flour attarefined palm oilrefined rice bran oiliodized saltthickener ins ins ins acidity regulator ins i ins ii ins iseasoning mixmixed spices coriander chilli cumin  black pepper turmeric ginger  fennel  clove  star anise nutmeg green cardamomhydrolyzed soya proteinnoodle powder refined wheat flour maidasunflower oiliodized saltwheat glutenanticaking agent ins i gelling agent ins  thickener ins acidityregulators ins i ins isugariodized saltstarchsunflower oilacidity regulator ins flavour enhancer ins anticaking agent ins natural nature identical flavouringsubstancesbest days manufacturing
